Path	Frame	Seconds	Speed	Linear Acceleration	Net-to-Gross Displacement Ratio	Rate of Change of Direction	Angular Velocity	Direction of Travel	Orientaiton	Rate of Change of Orientation
			(micrometers/second)	(micrometers/(second*second))		(degrees/second)	(degrees/second)	(degrees)	(degrees)	(degrees/second)
50	203	6.73333	14.9843	912.5401	0.40975	405.00204	46.14783	46.14807	609.14056	1.75323
50	204	6.76667	95.21635	968.70166	0.41293	394.51871	-185.271	185.27115	611.43457	-1037.1084
50	205	6.8	79.56441	-776.65826	0.42162	392.65063	2510.03467	2510.03394	540	-1071.51855
50	206	6.83333	43.43914	-864.65564	0.42162	561.85431	2210.24048	2210.24048	540	973.32733
50	207	6.86667	21.9207	-282.8746	0.39314	540	-2398.47632	2398.47607	604.88849	887.96631
50	208	6.9	24.58083	-19.12894	0.39842	401.9559	-2023.42578	2023.42578	599.19775	-68.08411
50	209	6.93333	20.64544	169.54955	0.39854	405.10495	59.22327	59.22363	600.34955	153.33527
50	210	6.96667	35.88413	-74.36701	0.40376	405.90414	45.78138	45.7814	609.4201	80.96466
50	211	7	15.68764	-246.68378	0.4082	408.15704	-243.18141	243.18146	605.74719	-82.62085
50	212	7.03333	19.43855	110.90425	0.40832	389.69205	-280.94339	280.9433	603.91205	26.21796
50	213	7.06667	23.08125	-230.44951	0.41056	389.42749	86.54289	86.54251	607.49506	108.68317
50	214	7.1	4.07525	-226.60716	0.4111	395.46155	47.02862	47.02835	611.15759	36.27411
50	215	7.13333	7.97411	174.3325	0.41126	392.56271	-82.89584	82.89551	609.91333	33.94409
50	216	7.16667	15.69741	-231.69914	0.41233	389.93518	-78.82656	78.82599	613.42053	105.21606
										
50		Mean	16.30917	1.96143	0.51362	324.82948	66.91388	634.48637	342.73134	88.39978
50		STD	14.04163	237.2949	0.21941	179.9386	1004.85202	782.06909	148.64157	243.95017
										
51	127	4.2	0.00017	197.60556	1	0	1807.10779	1807.10779	-0.34755	0
51	128	4.23333	6.58702	347.56506	0	60.23693	162.46179	162.46179	-0.34755	12.92323
51	129	4.26667	23.17117	201.4666	1	10.83079	-950.33093	950.33093	0.514	679.65485
51	130	4.3	20.01812	-221.92715	0.887	-3.11847	-10.25139	10.25139	44.96278	643.89642
51	131	4.33333	8.37603	27.22761	0.8884	10.14736	134.1149	134.1149	43.44043	1296.42432
51	132	4.36667	21.8333	84.54716	0.91357	5.82253	-89.95214	89.95214	131.39107	1560.73425
51	133	4.4	14.0125	14.09214	0.93723	4.15055	2216.77002	2216.77002	147.48938	241.47469
51	134	4.43333	22.77277	113.45248	0.93723	153.60719	2172.05811	2172.05811	147.48938	487.6593
51	135	4.46667	21.576	-300.43695	0.4188	148.95442	-2103.79004	2103.79004	180	487.6593
51	136	4.5	2.74364	-291.52774	0.43569	13.35452	-1883.49939	1883.49939	180	0
51	137	4.53333	2.14082	-20.79232	0.43649	23.3878	-1448.03516	1448.03503	180	0
51	138	4.56667	1.35749	9.49216	0.44872	-83.18115	-2033.79895	2033.79895	180	-1350
51	139	4.6	2.77363	9.32297	0.40435	-112.1988	1781.6178	1781.61768	90	-1350
51	140	4.63333	1.97902	49.97478	0.40435	35.59336	2056.08862	2056.08862	90	535.71948
51	141	4.66667	6.10528	32.9705	0.41885	24.87378	-236.63164	236.63161	125.71463	1350
51	142	4.7	4.17705	-75.62708	0.4466	19.81792	-2394.27393	2394.27393	180	814.28052
51	143	4.73333	1.06348	-33.57652	0.4466	-134.74449	-576.14404	576.14404	180	-698.23401
51	144	4.76667	1.93862	22.89446	0.42918	-18.59168	2066.74219	2066.74219	133.45107	-1350
51	145	4.8	2.58978	46.56332	0.44304	3.03832	-738.18823	738.18823	90	-651.76599
51	146	4.83333	5.04284	37.4006	0.44303	-67.80423	-957.36749	957.36743	90	651.75977
51	147	4.86667	5.08315	-66.32692	0.41754	-60.78618	1346.88794	1346.88794	133.45065	0
51	148	4.9	0.62105	-42.8834	0.42138	21.9883	1685.70264	1685.70264	90	-651.75977
51	149	4.93333	2.22426	61.07808	0.42138	51.59399	-233.86508	233.86507	90	0
51	150	4.96667	4.69292	9.39453	0.43152	6.39729	-986.28296	986.28296	90	-1350
51	151	5	2.85056	-41.31873	0.44295	-14.1582	2325.25269	2325.25244	0	-1350
51	152	5.03333	1.93834	-31.71832	0.43657	161.41412	4933.38721	4933.38721	0	1350
51	153	5.06667	0.736	0	0.41909	314.73428	2700	2700	90	1903.0343
51	154	5.1	1.93834	14.70833	0.42593	341.41412	-106.67754	106.67725	126.86895	553.03424
51	155	5.13333	1.71656	50.33404	0.42593	307.62247	401.81259	401.81259	126.86895	-30.93727
51	156	5.16667	5.29394	44.68031	0.42452	368.20163	1187.23364	1187.2334	124.80647	145.18857
51	157	5.2	4.69524	-70.03243	0.44841	386.77136	-1798.01465	1798.0144	136.54819	176.12582
51	158	5.23333	0.62511	24.70437	0.44841	248.334	-1293.21008	1293.20984	136.54819	651.77722
51	159	5.26667	6.3422	80.31824	0.44233	300.55737	854.44952	854.44952	180	651.77722
51	160	5.3	5.97966	-46.10019	0.43837	305.2973	1102.03833	1102.03809	180	0
51	161	5.33333	3.26886	-79.95524	0.43837	374.02658	-1177.77551	1177.77563	180	-1350
51	162	5.36667	0.64931	8.43389	0.45359	226.77893	-2621.09399	2621.09399	90	-1350
51	163	5.4	3.83112	79.85271	0.40907	199.28699	2016.22693	2016.22693	90	0
51	164	5.43333	5.97282	41.17919	0.40907	361.19406	2158.55493	2158.55493	90	0
51	165	5.46667	6.57639	-58.81211	0.43568	343.19064	-1231.64404	1231.6438	90	0
51	166	5.5	2.05202	-36.34981	0.42911	279.08447	-175.58458	175.58441	90	0
51	167	5.53333	4.15307	83.75378	0.42911	331.48502	841.73804	841.73767	90	-1350
51	168	5.56667	7.6356	-9.77196	0.44111	335.20032	121.8455	121.84525	0	-1350
51	169	5.6	3.50161	-84.48669	0.45282	339.60803	-695.02008	695.01984	0	0
51	170	5.63333	2.00316	-29.31583	0.45282	288.86566	-603.09271	603.09265	0	-814.26343
51	171	5.66667	1.54722	-21.66282	0.45034	299.40186	2243.88818	2243.88794	-54.28423	-699.65057
51	172	5.7	0.55897	51.74017	0.4495	438.45819	414.44308	414.44321	-46.64337	114.61287
51	173	5.73333	4.99657	21.83343	0.4495	327.0314	-2333.58228	2333.58203	-46.64337	1.41026
51	174	5.76667	2.01453	-17.67679	0.46233	282.88605	-2376.59717	2376.59717	-46.54935	699.65057
51	175	5.8	3.81811	37.1454	0.42592	168.5916	-4243.29053	4243.29053	0	698.2403
51	176	5.83333	4.49089	18.27275	0.42592	0	-2618.26611	2618.26636	0	0
51	177	5.86667	5.0363	-56.3209	0.44248	-5.95949	-678.98566	678.98566	0	1350
51	178	5.9	0.73616	25.32027	0.44369	-45.26571	235.92337	235.92337	90	1350
51	179	5.93333	6.72432	167.81458	0.44369	9.76874	1285.41711	1285.41711	90	0
51	180	5.96667	11.9238	4.61796	0.46609	40.42876	897.66565	897.66565	90	-1350
51	181	6	7.03218	-71.68948	0.46349	69.61311	2948.08105	2948.08105	0	-1350
51	182	6.03333	7.1445	9.13576	0.46349	236.9675	3296.0022	3296.0022	0	0
51	183	6.06667	7.64123	-9.05419	0.42075	289.34659	1684.22375	1684.22375	0	1350
51	184	6.1	6.54089	-6.83913	0.44062	349.24908	1059.80115	1059.80115	90	1350
51	185	6.13333	7.18529	146.45741	0.44062	360	-208.33276	208.33282	90	0
51	186	6.16667	16.30472	45.55769	0.46166	335.36023	-625.20898	625.20905	90	-1350
51	187	6.2	10.22247	-47.69617	0.47709	318.3194	-98.28755	98.28735	0	-1350
51	188	6.23333	13.12497	286.9826	0.47709	328.80774	134.61317	134.61319	0	1350
51	189	6.26667	29.35464	46.69476	0.50296	327.29361	-41.06868	41.06873	90	1350
51	190	6.3	16.23796	-219.35966	0.53122	326.06982	-66.17126	66.17111	90	0
51	191	6.33333	14.73066	252.75925	0.53122	322.8822	192.89024	192.89017	90	-1350
51	192	6.36667	33.08857	69.51213	0.55358	338.92917	422.77939	422.77908	0	-1350
51	193	6.4	19.36481	-302.82486	0.58607	351.06747	76.2451	76.24512	0	0
51	194	6.43333	12.90025	109.31783	0.58607	344.01218	-144.87451	144.87442	0	0
51	195	6.46667	26.65266	13.16899	0.60523	341.40918	-75.60023	75.60013	0	0
51	196	6.5	13.77818	-155.44353	0.62345	338.97217	308.75412	308.75427	0	0
51	197	6.53333	16.28976	357.57352	0.62345	361.9928	302.47339	302.4733	0	0
51	198	6.56667	37.61642	76.08827	0.64162	359.13705	-75.49481	75.49484	0	0
51	199	6.6	21.36231	-476.94409	0.66414	356.95981	930.38904	930.3891	0	0
51	200	6.63333	5.82014	-199.82054	0.66414	421.16299	1291.69556	1291.69556	0	0
51	201	6.66667	8.04094	-35.60402	0.65803	443.07285	777.79041	777.79041	0	1350
51	202	6.7	3.44654	79.82167	0.64461	473.01569	-102.89085	102.89108	90	1350
51	203	6.73333	13.36239	303.00964	0.64482	436.21344	-455.71201	455.71198	90	0
51	204	6.76667	23.64719	-38.91253	0.62398	442.63489	179.90666	179.90662	90	-1350
51	205	6.8	10.76822	-354.70459	0.60413	448.20721	-1239.52332	1239.52332	0	-1350
51	206	6.83333	0.00021	323.0401	0.60413	360	-2646.2168	2646.21631	0	0
										
51		Mean	8.47681	7.29205	0.51414	206.35396	129.75557	1189.12122	66.55911	0.13033
51		STD	8.31562	143.7517	0.15997	172.01765	1572.04769	1036.4174	66.9343	897.35371
										
52	145	4.8	0.00018	438.70786	1	0	-3632.21045	3632.21045	0	0
52	146	4.83333	14.62378	409.64926	0	-121.07368	-1886.71558	1886.71558	0	0
52	147	4.86667	27.31013	-27.47555	1	-125.78104	-151.35782	151.35773	0	0
52	148	4.9	12.79207	-120.48666	0.99614	-131.1642	-39.41925	39.41917	0	0
52	149	4.93333	19.27769	316.30185	0.99614	-128.40898	68.1274	68.12737	0	698.24457
52	150	4.96667	33.87886	-94.83845	0.99748	-126.62238	46.74659	46.74648	46.54964	0
52	151	5	12.95513	-175.32117	0.99789	-125.29255	-149.85921	149.85924	0	-46.44991
52	152	5.03333	22.19079	436.70496	0.94484	-136.61299	23.03805	23.0381	43.45298	1350
52	153	5.06667	42.06879	-42.65373	0.95771	-123.75668	404.67719	404.67715	90	698.20538
52	154	5.1	19.3472	-439.62756	0.95701	-109.63451	-164.76474	164.76483	90	0
52	155	5.13333	12.76029	26.34078	0.95701	-134.741	-291.52371	291.52371	90	0
52	156	5.16667	21.10326	-89.11812	0.96036	-129.06943	197.60902	197.60913	90	-705.30774
52	157	5.2	6.81908	-7.32728	0.96267	-121.56705	2.03959	2.03957	42.97948	-698.21436
52	158	5.23333	20.61477	446.47629	0.93722	-128.93346	-101.33476	101.3348	43.45238	-644.69226
52	159	5.26667	36.58416	-84.31505	0.94639	-128.32271	-44.91621	44.91623	0	21.71768
52	160	5.3	14.99377	-317.61136	0.95096	-131.92787	153.54402	153.54401	44.90022	673.50336
52	161	5.33333	15.41007	284.82919	0.94877	-118.08644	143.34181	143.34183	44.90022	-103.52371
52	162	5.36667	33.98238	81.0172	0.95124	-122.37175	-183.88422	183.88412	37.99864	24.73909
52	163	5.4	20.81122	-324.20837	0.95583	-130.34538	479.08124	479.08127	46.5495	780.02039
52	164	5.43333	12.36849	34.32604	0.9553	-90.433	437.01941	437.01932	90	651.75757
52	165	5.46667	23.09962	2.27953	0.94365	-101.21076	-414.78281	414.78287	90	0
52	166	5.5	12.52046	-166.77441	0.94647	-118.08519	191.16893	191.16898	90	0
52	167	5.53333	11.98133	6.94797	0.94647	-88.46616	805.54974	805.54974	90	-118.86589
52	168	5.56667	12.98365	-100.22007	0.94039	-64.38187	1370.7533	1370.7533	82.07561	-80.3421
52	169	5.6	5.29999	-139.27374	0.90772	2.91739	902.99585	902.99591	84.64386	38.52379
52	170	5.63333	3.69874	82.23248	0.90772	-4.18215	650.53394	650.534	84.64386	-38.52379
52	171	5.66667	10.78216	77.98355	0.88757	46.28632	1037.5365	1037.5365	82.07561	80.3421
52	172	5.7	8.89764	136.29074	0.82228	64.98695	232.63632	232.63629	90	118.86589
52	173	5.73333	19.8682	383.50964	0.82228	61.79541	30.02081	30.02083	90	0
52	174	5.76667	34.46495	-50.7506	0.69142	66.98834	185.93265	185.93268	90	0
52	175	5.8	16.48483	-208.02484	0.60729	74.19092	-311.82874	311.8288	90	-247.57416
52	176	5.83333	20.59663	234.86147	0.59826	46.19976	-415.70477	415.7048	73.49506	-320.34644
52	177	5.86667	32.14226	-90.98115	0.50246	46.47726	112.12568	112.12566	68.64357	128.70746
52	178	5.9	14.53122	-123.68297	0.44273	53.6748	309.17786	309.17783	82.07555	136.38898
52	179	5.93333	23.89673	450.14883	0.4357	67.08912	177.54791	177.54793	77.73617	-1231.1333
52	180	5.96667	44.54114	-24.19802	0.34444	65.51133	-12.89799	12.89795	0	183.95749
52	181	6	22.28353	-447.57986	0.26417	66.22926	-138.50819	138.50818	90	1350
52	182	6.03333	14.70248	288.34766	0.2639	56.27745	-80.492	80.49202	90	-118.86703
52	183	6.06667	41.50671	182.72498	0.21571	60.86312	124.24873	124.24873	82.07553	0
52	184	6.1	26.88415	-323.96814	0.13719	64.5607	181.26431	181.26434	90	118.86703
52	185	6.13333	19.90883	196.84447	0.13719	72.94741	55.44771	55.44765	90	0
52	186	6.16667	40.00711	4.33119	0.08797	68.25721	-163.73746	163.73749	90	0
52	187	6.2	20.19758	-362.19257	0.04312	62.03158	-280.50922	280.50916	90	0
52	188	6.23333	15.86094	-134.34102	0.04247	49.5566	-430.24799	430.24802	90	0
52	189	6.26667	11.24151	-145.01451	0.01472	33.34838	-2150.02808	2150.02808	90	-247.55872
52	190	6.3	6.19331	293.62292	0.01693	-93.77861	-2402.35449	2402.35449	73.49609	-247.55872
52	191	6.33333	30.81637	546.7793	0.01693	-126.80859	-419.92709	419.92709	73.49609	247.55872
52	192	6.36667	42.64526	-278.49466	0.07564	-121.77375	266.83969	266.83972	90	-854.86975
52	193	6.4	12.25006	-517.89459	0.09606	-109.01927	-364.44412	364.44409	16.50477	-1102.42847
52	194	6.43333	8.11896	4.60816	0.09606	-146.07002	-339.0105	339.01062	16.50477	-247.57155
52	195	6.46667	12.55727	-41.27952	0.10918	-131.61998	645.75647	645.75635	0	-128.69044
52	196	6.5	5.36699	56.89896	0.11716	-103.0196	2406.28369	2406.28369	7.92541	197.37453
52	197	6.53333	16.35053	308.56708	0.11716	28.79894	1819.72192	1819.72192	13.1583	579.35498
52	198	6.56667	25.93813	-84.84604	0.08723	18.2952	-440.65326	440.65326	46.54907	1077.08301
52	199	6.6	10.69413	-297.15979	0.07821	-0.57795	411.58511	411.58511	84.96384	576.22144
52	200	6.63333	6.12748	81.41682	0.07821	45.7342	528.76038	528.76038	84.96384	203.97171
52	201	6.66667	16.12192	60.73418	0.06793	34.67274	-265.43076	265.43076	98.56195	773.76093
52	202	6.7	10.17642	-81.63696	0.05679	28.03882	709.0235	709.0235	136.5479	569.78918
52	203	6.73333	10.67946	40.74057	0.05679	81.94098	623.60742	623.60742	136.5479	-698.21844
52	204	6.76667	12.89246	-109.88748	0.03789	69.61265	-827.46967	827.4696	90	-1396.44128
52	205	6.8	3.35362	-102.66505	0.03597	26.77634	1206.30566	1206.30554	43.45181	-698.22284
52	206	6.83333	6.04812	-3.61777	0.03597	150.03302	1157.11121	1157.11121	43.45181	698.22284
52	207	6.86667	3.11244	-23.35848	0.02955	103.91708	-2250.49536	2250.49536	90	698.22284
52	208	6.9	4.49089	21.29231	0.03016	0	-2908.75635	2908.75635	90	0
52	209	6.93333	4.53193	68.59444	0.03016	-90	-1350	1350	90	-1350
52	210	6.96667	9.06385	-135.95781	0.03726	-90	0	0	0	-2700
										
52		Mean	17.6637	4.35344	0.49445	-30.8353	-68.42584	616.82461	63.55108	-20.45454
52		STD	10.91269	233.4337	0.41368	87.59136	985.36386	771.46059	36.46862	643.93423
										
53	162	5.36667	30.60164	-514.29114	1	25.50391	6.33299	6.33299	45.37038	-772.57159
53	163	5.4	13.45861	-146.00732	1	25.71501	-351.66281	351.66281	19.618	-346.61722
53	164	5.43333	20.86782	399.6441	0.78504	2.05972	-259.63168	259.63168	22.26257	-196.53712
53	165	5.46667	40.10155	-38.04285	0.89178	8.40623	133.06624	133.06622	6.51552	1017.78552
53	166	5.5	18.33163	-243.91385	0.92494	10.9308	-926.76953	926.76953	90.11494	1322.48511
53	167	5.53333	23.84062	317.92258	0.91662	-53.37841	-819.51978	819.51978	94.6812	863.37836
53	168	5.56667	39.52647	-91.89823	0.81752	-43.70385	339.05701	339.05698	147.67349	758.10907
53	169	5.6	17.71408	-343.69708	0.83752	-30.77461	-307.15421	307.15427	145.2218	-36.77536
53	170	5.63333	16.61333	245.77603	0.83752	-64.1808	-819.12964	819.12958	145.2218	-614.36609
53	171	5.66667	34.09914	86.68548	0.81232	-85.38325	-605.07159	605.07153	104.26406	-1381.34705
53	172	5.7	22.39236	-131.59341	0.72505	-104.51891	-222.46175	222.46182	53.132	-294.31561
53	173	5.73333	25.32625	167.2029	0.71315	-100.21404	-123.2694	123.26935	84.64302	-796.97998
53	174	5.76667	33.53922	-186.10426	0.68244	-112.73686	-566.17084	566.17078	0	-1269.64526
53	175	5.8	12.9193	-434.60019	0.63021	-137.95876	-852.97534	852.97534	0	0
53	176	5.83333	4.56588	76.84194	0.63021	-169.60188	-392.06857	392.06863	0	0
53	177	5.86667	18.0421	134.07758	0.60189	-164.09666	110.46104	110.46089	0	0
53	178	5.9	13.50438	-101.23641	0.5396	-162.23782	-1039.22815	1039.22815	0	0
53	179	5.93333	11.293	172.82208	0.5396	-233.37854	-1539.21399	1539.21387	0	0
53	180	5.96667	25.02585	77.87796	0.45424	-264.85208	-786.4577	786.45764	0	1350
53	181	6	16.48487	-130.97002	0.37143	-285.80905	-578.98871	578.98865	90	1350
53	182	6.03333	16.29452	450.42209	0.37143	-303.45132	-532.43237	532.43225	90	-1350
53	183	6.06667	46.513	226.62778	0.33047	-321.30453	-405.09995	405.10025	0	-1029.64978
53	184	6.1	31.40304	-424.56577	0.34982	-330.45801	-414.52774	414.52789	21.35668	320.35025
53	185	6.13333	18.20862	70.88985	0.34982	-348.93973	-596.66394	596.66382	21.35668	-320.35025
53	186	6.16667	36.12903	30.96125	0.38257	-370.2356	-605.02057	605.02075	0	1029.64978
53	187	6.2	20.2727	-271.32352	0.42222	-389.27444	-809.07703	809.07715	90	1350
53	188	6.23333	18.04079	195.65623	0.42222	-424.17407	-629.62793	629.62781	90	80.34267
53	189	6.26667	33.31645	-37.02514	0.4396	-431.24963	-229.19724	229.19724	95.35618	-1350
53	190	6.3	15.57245	-168.47842	0.447	-439.45389	-964.3078	964.30756	0	-1430.34265
53	191	6.33333	22.08456	257.69345	0.447	-495.5368	-938.48547	938.48511	0	0
53	192	6.36667	32.75201	-153.93947	0.40628	-502.01956	-283.74377	283.7439	0	0
53	193	6.4	11.82193	-211.25192	0.38112	-514.45306	-655.19159	655.19214	0	0
53	194	6.43333	18.66855	340.06732	0.37986	-545.69904	-626.383	626.38275	0	0
53	195	6.46667	34.49308	-27.25533	0.32499	-556.21191	-303.21381	303.2135	0	0
53	196	6.5	16.85153	-287.83075	0.27311	-565.91327	-1353.79968	1353.80029	0	0
53	197	6.53333	15.30436	284.6665	0.27311	-646.46527	-1278.14038	1278.14026	0	1350
53	198	6.56667	35.8293	79.62897	0.24577	-651.12262	-121.7041	121.7038	90	1350
53	199	6.6	20.61296	-311.07343	0.22509	-654.57886	-631.57355	631.57379	90	0
53	200	6.63333	15.09107	162.83658	0.22509	-693.22754	-803.23529	803.23517	90	-1102.43262
53	201	6.66667	31.46873	33.51288	0.23715	-708.12787	-417.64606	417.64618	16.50449	-1468.88525
53	202	6.7	17.32526	-243.01828	0.26248	-721.07062	-418.0719	418.0719	-7.92569	-366.45264
53	203	6.73333	15.26752	212.69955	0.26248	-735.99933	-490.74796	490.74738	-7.92569	-508.60736
53	204	6.76667	31.50523	34.94166	0.2853	-753.78711	-497.3667	497.36664	-41.83284	-1231.11475
53	205	6.8	17.59696	-187.83311	0.30611	-769.1571	-966.46179	966.46179	-90	-722.50732
53	206	6.83333	18.98302	198.61304	0.30611	-818.2179	-740.88586	740.88593	-90	-320.34702
53	207	6.86667	30.83783	-106.91082	0.3064	-818.5495	-12.93789	12.93823	-111.35647	-698.21436
53	208	6.9	11.85563	-267.0603	0.30811	-819.08044	-1065.25073	1065.25085	-136.54762	-377.86731
53	209	6.93333	13.03381	114.66977	0.30811	-889.56622	-1329.13049	1329.13062	-136.54762	-651.78564
53	210	6.96667	19.50029	-72.69719	0.28437	-907.68915	-717.06219	717.06207	-180	-651.78564
53	211	7	8.18733	9.1717	0.26564	-937.37036	-865.77881	865.7785	-180	0
53	212	7.03333	20.11173	327.26727	0.26564	-965.40771	-871.42633	871.42639	-180	-644.70953
53	213	7.06667	30.00515	-59.72188	0.22667	-995.46545	-1030.55237	1030.55237	-222.98064	-1350
53	214	7.1	16.13027	15.1177	0.22745	-1034.11121	-385.16364	385.16327	-270	-705.29047
53	215	7.13333	31.01299	232.54813	0.22745	-1021.14301	319.16888	319.1684	-270	-461.2738
53	216	7.16667	31.63348	-327.7699	0.22606	-1012.83331	1295.86719	1295.8667	-300.75159	0
53	217	7.2	9.16167	674.15442	0.2177	-934.75189	2342.44263	2342.44263	-270	922.54761
										
53		Mean	22.34152	1.98012	0.46305	-463.68406	-493.45153	655.82278	-13.43885	-167.60934
53		STD	9.21721	242.53549	0.23509	332.62507	605.48605	424.26904	110.64851	804.33224
										
54	111	3.66667	25.07223	-331.92761	1	19.18567	-98.9568	98.95677	0	0
54	112	3.7	14.00797	-139.96478	1	15.88711	295.9035	295.9035	0	0
54	113	3.73333	15.74124	57.6445	0.9869	38.91257	805.89349	805.89343	0	0
54	114	3.76667	17.85094	-117.65959	0.9643	69.61334	1273.77344	1273.77332	0	0
54	115	3.8	7.89727	-38.2243	0.77388	123.8308	1123.0946	1123.0946	0	0
54	116	3.83333	15.30265	311.82648	0.77388	144.48631	499.26974	499.26978	0	-1024.09851
54	117	3.86667	28.6857	-24.25265	0.58223	157.11545	423.59531	423.59528	-68.27323	-1350
54	118	3.9	13.68581	-186.976	0.4895	172.726	887.36499	887.36505	-90	-325.90152
54	119	3.93333	16.22063	279.82907	0.47564	216.27312	767.7066	767.70679	-90	0
54	120	3.96667	32.34108	5.52183	0.35718	223.90645	260.97626	260.9761	-90	0
54	121	4	16.58875	-331.99939	0.30989	233.67152	-84.65917	84.65927	-90	0
54	122	4.03333	10.20779	54.84607	0.30989	218.2625	-189.44086	189.44069	-90	1350
54	123	4.06667	20.24516	-2.19317	0.3432	221.04214	83.99495	83.99506	0	1350
54	124	4.1	10.06157	-48.36885	0.37612	223.86217	-98.77961	98.77968	0	0
54	125	4.13333	17.02057	294.70816	0.37612	214.45683	113.41157	113.41141	0	0
54	126	4.16667	29.70879	-40.53859	0.44239	231.42293	558.94666	558.94659	0	0
54	127	4.2	14.318	-241.70081	0.4575	251.71994	578.65601	578.65607	0	0
54	128	4.23333	13.5954	159.56467	0.4575	270	85.8138	85.81375	0	0
54	129	4.26667	24.95564	-23.12536	0.45909	257.44086	-401.34451	401.34454	0	0
54	130	4.3	12.05371	-208.81839	0.48791	243.2437	-2.65859	2.65869	0	0
54	131	4.33333	11.03442	130.19916	0.48791	257.26361	557.32715	557.32703	0	0
54	132	4.36667	20.73365	6.08175	0.50556	280.39883	681.0827	681.08276	0	0
54	133	4.4	11.43987	-119.59864	0.48858	302.66913	515.12402	515.12421	0	0
54	134	4.43333	12.76041	299.79849	0.48858	314.74045	312.44226	312.44247	0	0
54	135	4.46667	31.42643	92.31687	0.46657	323.49863	219.81091	219.81079	0	0
54	136	4.5	18.91487	-265.98401	0.4306	329.3945	1083.60095	1083.60083	0	0
54	137	4.53333	13.69416	78.85483	0.4306	395.73868	414.75363	414.75357	0	-1058.81628
54	138	4.56667	24.17186	34.16462	0.35953	357.04474	-1066.59448	1066.59436	-70.58775	-1008.96228
54	139	4.6	15.97181	-91.68468	0.35955	324.63239	-340.4176	340.41733	-67.26415	49.85401
54	140	4.63333	18.05954	131.92641	0.35955	334.35025	593.47491	593.47504	-67.26415	1008.96228
54	141	4.66667	24.7669	-79.00702	0.35954	364.19739	1117.24866	1117.24866	0	1008.96228
54	142	4.7	12.79241	-274.81247	0.31227	408.8335	981.24023	981.24023	0	0
54	143	4.73333	6.44607	1.4951	0.31227	429.6134	311.69852	311.69861	0	1350
54	144	4.76667	12.89208	-193.38042	0.28625	429.6134	0	0	90	2700
										
54		Mean	17.37251	-24.15996	0.50207	247.03083	360.68686	494.97224	-18.6291	119.11765
54		STD	6.63106	173.59172	0.20814	108.61166	497.50589	364.15599	40.39996	755.95975
										
55	156	5.16667	19.5823	-293.7338	1	108.72839	0	0	-180	0
55	157	5.2	9.79118	-132.73199	1	108.72839	1256.64014	1256.64014	-180	0
55	158	5.23333	10.7335	169.78304	0.99999	192.50439	1321.03113	1321.03125	-180	651.78613
55	159	5.26667	21.11004	-4.43818	0.74508	196.79713	130.61026	130.61028	-136.54759	0
55	160	5.3	10.43762	-241.46558	0.76117	201.21175	-281.84958	281.84967	-180	-651.78613
55	161	5.33333	5.01234	115.60141	0.76117	178.00716	131.35268	131.35254	-180	0
55	162	5.36667	18.14438	136.96002	0.79387	209.96858	641.61658	641.6167	-180	-1350
55	163	5.4	14.14301	-238.48581	0.78841	220.7816	2250.47119	2250.47119	-270	-1350
55	164	5.43333	2.24533	-186.09615	0.78841	360	-525.31018	525.31036	-270	-553.03619
55	165	5.46667	1.7366	25.97476	0.71223	185.76091	-2662.3208	2662.32104	-306.86908	-1350
55	166	5.5	3.97698	43.23039	0.73212	182.51193	-1956.04382	1956.0437	-360	-796.96381
55	167	5.53333	4.61862	47.65464	0.73212	55.35799	-2825.78955	2825.78955	-360	1350
55	168	5.56667	7.15396	26.42323	0.62733	-5.87404	-1509.26978	1509.26978	-270	1350
55	169	5.6	6.38017	-43.23677	0.51029	-45.25999	-1360.60669	1360.60681	-270	0
55	170	5.63333	4.27151	-74.53528	0.51029	-96.58115	-1566.56726	1566.56714	-270	0
55	171	5.66667	1.41115	-20.38312	0.50149	-149.6978	-2480.45215	2480.45239	-270	-118.87756
55	172	5.7	2.91263	108.37239	0.47463	-261.94464	-3219.02246	3219.02271	-277.92517	-247.5856
55	173	5.73333	8.63598	91.04068	0.46787	-364.29932	-1470.83057	1470.83032	-286.50571	118.87756
55	174	5.76667	8.98201	-111.52366	0.3268	-360	-424.72815	424.72824	-270	0.02289
55	175	5.8	1.20107	0	0.31638	-392.61453	0	0	-286.50418	-118.85422
55	176	5.83333	8.98201	112.26656	0.31255	-360	553.33765	553.33789	-277.92361	0
55	177	5.86667	8.68551	-134.73015	0.19624	-355.72534	0	0	-286.50418	-128.7085
55	178	5.9	0	-54.8303	0.19624	-360	337.4751	337.47528	-286.50418	0
55	179	5.93333	5.03015	354.02325	0.19624	-333.22699	178.08191	178.08197	-286.50418	247.56271
55	180	5.96667	23.60155	206.32497	0.13568	-348.12787	-282.73975	282.74002	-270	1478.67712
55	181	6	18.78515	-136.7765	0.06156	-352.07632	-221.76024	221.76041	-187.9257	1231.11438
55	182	6.03333	14.48312	181.07437	0.06156	-362.9119	-64.72446	64.72458	-187.9257	118.88557
55	183	6.06667	30.85678	44.51198	0.16083	-356.3913	261.59558	261.59592	-180	118.88557
55	184	6.1	17.45058	-205.97093	0.25004	-345.47217	296.67108	296.67114	-180	0
55	185	6.13333	17.12538	146.71503	0.25064	-336.61322	32.31665	32.31628	-180	0
55	186	6.16667	27.23158	-87.95673	0.31908	-343.31775	-141.22507	141.22513	-180	0
